geracao;minFitness;maxFitness;avgFitness;time
46944;6616;25987;11486;281.606552
46945;6616;26291;11176;281.614207
46946;6616;26171;10966;281.621856
46947;6616;26351;11796;281.629314
46948;6616;26233;11987;281.636442
46949;6616;25967;11205;281.643746
46950;6616;25957;11512;281.650963
46951;6616;26318;11564;281.658700
46952;6616;26223;11320;281.665721
46953;6616;26275;11748;281.672175
46954;6616;25883;11517;281.677991
46955;6616;25613;11692;281.682646
46956;6616;26139;11725;281.687413
46957;6616;26199;12252;281.691435
46958;6616;25831;11738;281.695361
46959;6616;25791;11674;281.699134
46960;6616;25756;11441;281.703104
46961;6616;26365;11717;281.708042
46962;6616;26732;11389;281.713124
46963;6616;26271;11168;281.719065
46964;6616;26243;11759;281.724222
46965;6616;26287;11929;281.729416
46966;6616;25851;11672;281.734817
46967;6616;25955;11483;281.740090
46968;6616;26341;11526;281.745368
46969;6616;25859;11070;281.750601
46970;6616;26480;12109;281.755836
46971;6616;26322;11538;281.760722
46972;6616;26012;11369;281.765041
46973;6616;26501;11796;281.769219
46974;6616;26200;11532;281.772992
46975;6616;26292;12022;281.776795
46976;6616;26167;12658;281.780528
46977;6616;26361;12232;281.784163
46978;6616;26766;11810;281.787816
46979;6616;25889;11856;281.791465
46980;6616;26392;12043;281.795085
46981;6616;26328;11955;281.798832
46982;6616;25880;11784;281.802425
46983;6616;26576;11801;281.805987
46984;6616;26117;12051;281.809584
46985;6616;26125;11929;281.813268
46986;6616;26282;11248;281.816934
46987;6616;26147;11675;281.820482
46988;6616;26118;12079;281.824108
46989;6616;26490;11268;281.833251
46990;6616;26106;11354;281.838356
46991;6616;26536;11679;281.869469
46992;6616;26024;11409;281.883731
46993;6616;26144;11437;281.890004
46994;6616;26251;11378;281.905470
46995;6616;26287;10899;281.911725
46996;6616;26210;12249;281.918736
46997;6616;25995;11052;281.923981
46998;6616;25695;12606;281.928888
46999;6616;26042;11405;281.934155
47000;6616;26032;11536;281.941222
47001;6616;26514;12172;281.946225
47002;6616;26256;11799;281.951544
47003;6616;26851;11660;281.956262
47004;6616;26886;12088;281.960804
47005;6616;26409;11775;281.965322
47006;6616;26278;11369;281.969919
47007;6616;26299;11441;281.974317
47008;6616;26435;11868;281.978657
47009;6616;26412;11707;281.983892
47010;6616;26059;12101;281.988841
47011;6616;26425;11404;281.993510
47012;6616;26364;11565;281.998675
47013;6616;26397;11996;282.003450
47014;6616;25888;11815;282.007538
47015;6616;26610;11393;282.011774
47016;6616;25990;10897;282.015843
47017;6616;25901;11749;282.019543
47018;6616;26454;11891;282.023288
47019;6616;26402;12297;282.027147
47020;6616;25533;11580;282.030957
47021;6616;26023;11101;282.034650
47022;6616;26152;11974;282.038392
47023;6616;26202;11590;282.042078
47024;6616;26567;11499;282.046020
47025;6616;26150;11334;282.049685
47026;6616;26306;11265;282.053357
47027;6616;26431;12429;282.057121
47028;6616;26383;12112;282.060915
47029;6616;26040;12006;282.064742
47030;6616;26074;10965;282.068481
47031;6616;26355;12196;282.072190
47032;6616;26057;12776;282.075991
47033;6616;26457;12323;282.079787
47034;6616;26535;11685;282.083528
47035;6616;26041;11424;282.087228
47036;6616;26284;11532;282.091306
47037;6616;26016;11613;282.095999
47038;6616;26206;11434;282.100753
47039;6616;25775;11211;282.106265
47040;6616;25944;11352;282.111420
47041;6616;25713;11677;282.115234
47042;6616;25961;12290;282.119051
47043;6616;26173;11807;282.124062
47044;6616;25833;11560;282.128504
47045;6616;26063;10969;282.133341
47046;6616;26289;11558;282.139061
47047;6616;26667;12713;282.146795
47048;6616;26026;13408;282.155126
47049;6616;25975;11682;282.162688
47050;6616;25828;11256;282.170423
47051;6616;26402;11299;282.177689
47052;6616;26417;11630;282.185354
47053;6616;26027;11499;282.192622
47054;6616;26159;11108;282.199705
47055;6616;25981;11541;282.203824
47056;6616;26150;10783;282.207879
47057;6616;26094;11576;282.212002
47058;6616;26245;11692;282.216775
47059;6616;26222;11350;282.221025
47060;6616;26458;11699;282.225173
47061;6616;26432;11421;282.229286
47062;6616;26237;11446;282.233650
47063;6616;26314;11627;282.238211
47064;6616;26839;12014;282.244408
47065;6616;25713;11078;282.250006
47066;6616;26111;11484;282.255703
47067;6616;25827;12000;282.262636
47068;6616;25711;11207;282.268908
47069;6616;26377;11871;282.276227
47070;6616;25827;11506;282.283592
47071;6616;26324;12140;282.290860
47072;6616;26203;11094;282.298174
47073;6616;25933;11577;282.305408
47074;6616;26283;11458;282.312982
47075;6616;25889;11664;282.320223
47076;6616;26421;11872;282.327941
47077;6616;26145;11032;282.335226
47078;6616;26170;11293;282.342731
47079;6616;26593;12675;282.350264
47080;6616;26368;11713;282.357739
47081;6616;26249;11912;282.365230
47082;6616;25946;10953;282.372747
47083;6616;26605;11828;282.380415
47084;6616;25852;11826;282.388232
47085;6616;26154;11337;282.395887
47086;6616;26518;11557;282.404006
47087;6616;25898;11526;282.410245
47088;6616;26402;11985;282.415875
47089;6616;26328;11588;282.420711
47090;6616;26297;11774;282.425298
47091;6616;25661;11664;282.429335
47092;6616;26340;11471;282.433330
47093;6616;26512;11708;282.437924
47094;6616;26381;10944;282.442247
47095;6616;25886;11510;282.447306
47096;6616;25974;11661;282.452700
47097;6616;26251;11486;282.458740
47098;6616;26000;11769;282.465630
47099;6616;25892;11500;282.472794
47100;6616;25939;11034;282.479761
47101;6616;25974;11989;282.486925
47102;6616;25913;11792;282.494115
47103;6616;26728;11319;282.501257
47104;6616;26634;11685;282.508434
47105;6616;26161;11818;282.515786
47106;6616;25987;11641;282.523020
47107;6616;26041;11474;282.530380
47108;6616;25773;11533;282.537481
47109;6616;26243;11655;282.544909
47110;6616;25767;11770;282.552155
47111;6616;25898;12848;282.559767
47112;6616;26109;12668;282.567292
47113;6616;26332;11757;282.574780
47114;6616;26468;11938;282.582281
47115;6616;26273;11663;282.589616
47116;6616;26104;11411;282.596819
47117;6616;26054;11644;282.605146
47118;6616;26042;11847;282.611860
47119;6616;26089;11803;282.615730
47120;6616;26206;11875;282.619667
47121;6616;26337;11624;282.624368
47122;6616;26668;11828;282.628382
47123;6616;25845;11994;282.632388
47124;6616;26229;11245;282.636549
47125;6616;26253;11805;282.640516
47126;6616;26357;12399;282.644481
47127;6616;25814;11462;282.648708
47128;6616;26028;11559;282.652666
47129;6616;26001;10828;282.656407
47130;6616;27231;11361;282.660150
47131;6616;26137;12118;282.663968
47132;6616;26170;11683;282.667841
47133;6616;26103;11523;282.671686
47134;6616;26456;11320;282.675513
47135;6616;26266;12072;282.679370
47136;6616;26469;11443;282.683209
47137;6616;25801;11036;282.687023
47138;6616;26212;11320;282.690773
47139;6616;26254;11765;282.694594
47140;6616;26009;10942;282.698953
47141;6616;26311;11839;282.703654
47142;6616;26376;11706;282.708812
47143;6616;26316;11741;282.714956
47144;6616;25371;11603;282.722049
47145;6616;26039;11406;282.729406
47146;6616;26268;11328;282.736583
47147;6616;25849;11266;282.743766
47148;6616;25831;11827;282.750905
47149;6616;26685;11974;282.758073
47150;6616;25714;12399;282.765982
47151;6616;25929;11569;282.773306
47152;6616;26546;12306;282.780962
47153;6616;26239;11617;282.788434
47154;6616;26538;11452;282.795957
47155;6616;26006;11071;282.803292
47156;6616;26446;11644;282.812641
47157;6616;26125;11605;282.821798
47158;6616;26711;11588;282.830916
47159;6616;26271;11030;282.839930
47160;6616;26205;11522;282.848359
47161;6616;25952;11439;282.856735
47162;6616;26302;11565;282.865171
47163;6616;26242;11852;282.874383
47164;6616;26424;11320;282.882702
47165;6616;25839;11394;282.891362
47166;6616;26243;11032;282.899629
47167;6616;26058;12128;282.908221
47168;6616;26315;11872;282.916706
47169;6616;26173;11477;282.925521
47170;6616;27095;11271;282.934012
47171;6616;26403;11538;282.942330
47172;6616;26335;11247;282.951117
47173;6616;26060;11350;282.959259
47174;6616;25740;11924;282.967776
47175;6616;26192;11170;282.975901
47176;6616;26195;11517;282.984139
47177;6616;26407;11630;282.991724
47178;6616;26538;10935;282.998989
47179;6616;25892;11380;283.006016
47180;6616;26063;11344;283.013202
47181;6616;26653;11413;283.020231
47182;6616;26206;11162;283.027406
47183;6616;25971;11418;283.034446
47184;6616;26190;12377;283.042026
47185;6616;26271;11751;283.049110
47186;6616;26164;12054;283.056334
47187;6616;25882;11749;283.063607
47188;6616;26393;11877;283.070809
47189;6616;26415;11871;283.077990
47190;6616;26307;11279;283.085073
47191;6616;25853;11388;283.092262
47192;6616;26038;11504;283.099352
47193;6616;25778;11592;283.106801
47194;6616;25782;11547;283.114061
47195;6616;25769;11783;283.121511
47196;6616;26046;11302;283.128582
47197;6616;26070;11426;283.135822
47198;6616;26082;12392;283.142969
47199;6616;25889;12066;283.150890
47200;6616;26479;12700;283.158789
47201;6616;25896;12414;283.166769
47202;6616;26031;11444;283.174508
47203;6616;26532;11641;283.182717
47204;6616;26349;12189;283.193744
47205;6616;26053;11601;283.225310
47206;6616;26327;11874;283.241990
47207;6616;26479;11865;283.259849
47208;6616;26459;11281;283.269595
47209;6616;26383;10969;283.296292
47210;6616;26416;11744;283.307322
47211;6616;26018;12294;283.314945
47212;6616;25751;11899;283.324474
47213;6616;25801;11624;283.335060
47214;6616;26607;11978;283.345345
47215;6616;26070;11695;283.353219
47216;6616;26221;11806;283.361142
47217;6616;25721;12206;283.372091
47218;6616;26096;11161;283.402496
47219;6616;25475;11438;283.413051
47220;6616;25880;11662;283.438022
47221;6616;26451;11891;283.453122
47222;6616;26143;11852;283.461377
47223;6616;25949;11562;283.468344
47224;6616;26448;11681;283.474402
47225;6616;26421;11652;283.479848
47226;6616;26301;11587;283.484505
47227;6616;26410;11832;283.490735
47228;6616;26124;12233;283.497045
47229;6616;26205;11426;283.502650
47230;6616;26088;11380;283.507140
47231;6616;26220;12033;283.511635
47232;6616;25959;12149;283.516127
47233;6616;26397;12202;283.520666
47234;6616;25982;11910;283.525433
47235;6616;26434;11608;283.530528
47236;6616;26612;11138;283.536454
47237;6616;26256;11574;283.542403
47238;6616;26317;11472;283.548311
47239;6616;25917;11094;283.554117
47240;6616;26307;12385;283.561196
47241;6616;26438;11330;283.568858
47242;6616;26145;11094;283.576485
47243;6616;26326;12255;283.584089
47244;6616;26365;11367;283.591657
47245;6616;26220;11382;283.599164
47246;6616;26356;11284;283.606719
47247;6616;26292;11738;283.614155
47248;6616;25783;11797;283.621538
47249;6616;26175;11129;283.627430
47250;6616;26059;10792;283.632669
47251;6616;26170;11282;283.637286
47252;6616;26113;11157;283.641318
47253;6616;25789;11229;283.645253
47254;6616;26479;11737;283.649315
47255;6616;26659;11321;283.653120
47256;6616;26188;12289;283.656952
47257;6616;26238;12585;283.660836
47258;6616;25907;12165;283.664829
47259;6616;26379;11847;283.668643
47260;6616;25955;11544;283.672396
47261;6616;26048;12102;283.676196
47262;6616;26585;11677;283.680072
47263;6616;26543;11316;283.683853
47264;6616;25501;12009;283.687665
47265;6616;26358;12247;283.691463
47266;6616;25921;11470;283.695226
47267;6616;26432;11594;283.699023
47268;6616;26149;11836;283.702730
47269;6616;26097;11323;283.706330
47270;6616;26630;11968;283.709992
47271;6616;26315;11220;283.713486
47272;6616;26297;10868;283.717075
47273;6616;26171;11824;283.720587
47274;6616;26148;12005;283.724146
47275;6616;26235;11512;283.727796
47276;6616;26685;11230;283.731407
47277;6616;26051;12197;283.734996
47278;6616;26046;11906;283.738541
47279;6616;26254;11782;283.742363
47280;6616;25907;11725;283.746297
47281;6616;26225;11685;283.750720
47282;6616;26091;11662;283.755110
47283;6616;26614;11494;283.760196
47284;6616;26415;11841;283.765412
47285;6616;26048;11510;283.771286
47286;6616;26535;11073;283.777879
47287;6616;26267;11465;283.784887
47288;6616;26390;11949;283.792071
47289;6616;26493;12295;283.799211
47290;6616;26646;11745;283.806373
47291;6616;25801;11411;283.813373
47292;6616;26325;11654;283.820486
47293;6616;26692;11194;283.827556
47294;6616;26108;10985;283.834648
47295;6616;25910;11693;283.841770
47296;6616;25696;12025;283.849028
47297;6616;25864;11732;283.856297
47298;6616;26526;11945;283.863402
47299;6616;26244;11410;283.870539
47300;6616;26188;12068;283.877688
47301;6616;25912;11809;283.885149
47302;6616;26154;11318;283.892321
47303;6616;25937;11907;283.899649
47304;6616;26340;11329;283.906770
47305;6616;26123;11940;283.914033
47306;6616;25808;11765;283.921228
47307;6616;25921;12595;283.928670
47308;6616;26256;12097;283.936266
47309;6616;26075;11554;283.943885
47310;6616;26134;11518;283.952087
47311;6616;26987;11297;283.960447
47312;6616;26192;11913;283.968650
47313;6616;26004;11248;283.976506
47314;6616;25922;11561;283.984181
47315;6616;25836;11827;283.991911
47316;6616;26279;11450;283.999573
47317;6616;26273;11473;284.007211
47318;6616;26130;11403;284.014798
47319;6616;26127;11340;284.022520
47320;6616;26475;12215;284.030176
47321;6616;26374;12574;284.038087
47322;6616;26048;11456;284.045350
47323;6616;26150;11386;284.050652
47324;6616;26363;11789;284.055956
47325;6616;26221;11830;284.060885
47326;6616;26036;11626;284.065133
47327;6616;26046;11846;284.069245
47328;6616;25891;12022;284.073091
47329;6616;26222;11795;284.076864
47330;6616;26472;11578;284.080551
47331;6616;26864;12302;284.084240
47332;6616;26087;11969;284.088029
47333;6616;26307;11837;284.091668
47334;6616;26356;11323;284.095223
47335;6616;26068;10917;284.098727
47336;6616;26148;11749;284.102270
47337;6616;26457;11772;284.105866
47338;6616;26265;11049;284.109410
47339;6616;26184;11886;284.112938
47340;6616;26236;11529;284.116610
47341;6616;26071;11496;284.120544
47342;6616;26276;11833;284.124488
47343;6616;26173;11024;284.128835
47344;6616;26175;11337;284.133288
47345;6616;25867;11617;284.138425
47346;6616;26877;11566;284.143687
47347;6616;26276;11855;284.149739
47348;6616;26095;11785;284.156523
47349;6616;26342;11904;284.164258
47350;6616;26023;11913;284.172049
47351;6616;25973;11973;284.179962
47352;6616;25789;12278;284.187796
47353;6616;26103;11994;284.195873
47354;6616;26096;11536;284.203906
47355;6616;26145;11496;284.212018
47356;6616;26138;11258;284.219603
47357;6616;26052;11083;284.227347
47358;6616;26441;11473;284.235220
47359;6616;26605;10935;284.243026
47360;6616;26731;11430;284.250590
47361;6616;26064;11559;284.258262
47362;6616;25977;11757;284.266553
47363;6616;26419;11355;284.274873
47364;6616;26237;11048;284.282960
47365;6616;26220;11750;284.291337
47366;6616;26285;11657;284.299358
47367;6616;26399;11505;284.307477
47368;6616;26245;11741;284.315601
47369;6616;26046;11332;284.323464
47370;6616;26053;12583;284.331295
47371;6616;26017;12214;284.337446
47372;6616;26240;11700;284.342855
47373;6616;25811;11719;284.347954
47374;6616;26164;11222;284.352329
47375;6616;26455;11294;284.356514
47376;6616;26414;11789;284.360465
47377;6616;26042;11229;284.364318
47378;6616;26036;10887;284.367966
47379;6616;25566;11139;284.371593
47380;6616;26216;11404;284.375285
47381;6616;26137;11653;284.379061
47382;6616;25943;11252;284.382720
47383;6616;26133;12509;284.386488
47384;6616;26100;12025;284.390233
47385;6616;25807;11944;284.393999
47386;6616;26102;11778;284.397777
47387;6616;26242;11336;284.401352
47388;6616;26103;10979;284.404792
47389;6616;26045;11766;284.408324
47390;6616;26049;11664;284.411993
47391;6616;26122;11152;284.415536
47392;6616;26447;12482;284.419090
47393;6616;26353;11829;284.422672
47394;6616;26301;11810;284.426358
47395;6616;25938;11506;284.429944
47396;6616;26147;11604;284.433510
47397;6616;26549;12033;284.437175
47398;6616;25698;11919;284.440696
47399;6616;26276;11572;284.444616
47400;6616;26193;11925;284.448768
47401;6616;26090;11285;284.453229
47402;6616;25892;11591;284.457770
47403;6616;26433;11753;284.463038
47404;6616;26097;11810;284.467979
47405;6616;26170;10768;284.472998
47406;6616;26055;11212;284.478114
47407;6616;26038;11249;284.483125
47408;6616;25936;11144;284.488815
47409;6616;26103;11078;284.494692
47410;6616;26371;11617;284.500639
47411;6616;25670;12011;284.506755
47412;6616;26188;12063;284.512752
47413;6616;25804;11610;284.518695
47414;6616;26321;11558;284.524784
47415;6616;26282;12428;284.530863
47416;6616;26303;11527;284.536825
47417;6616;25967;11226;284.544292
47418;6616;26253;11067;284.551499
47419;6616;26136;11468;284.558741
47420;6616;26742;11969;284.565939
47421;6616;26389;12585;284.573372
47422;6616;25966;11436;284.580623
47423;6616;26465;11447;284.588055
47424;6616;26231;11554;284.595075
47425;6616;25877;11693;284.602183
47426;6616;26333;11306;284.609139
47427;6616;26131;11395;284.616263
47428;6616;26330;11374;284.623293
47429;6616;26427;11034;284.630214
47430;6616;26181;12096;284.637418
47431;6616;26118;11808;284.644480
47432;6616;26234;11400;284.651735
47433;6616;26205;11248;284.658815
47434;6616;26324;11821;284.666013
47435;6616;26350;12412;284.673223
47436;6616;26424;11309;284.680583
47437;6616;26157;11666;284.687816
47438;6616;26715;11737;284.695620
47439;6616;26300;12402;284.702878
47440;6616;26059;12031;284.710480
47441;6616;26154;11833;284.718245
47442;6616;25918;11398;284.725839
47443;6616;26203;12013;284.733544
47444;6616;26213;11716;284.741444
47445;6616;26732;11816;284.749230
